state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
NV,32,Jason Bushey,Jason,NA,Bushey,NA,100,0,0,0,NA,State House District 32,Humboldt,013,786241,male,1,1,0.7777875596304066,3.2812690203628744e-4,0.053188478232359074,0.0017683738789969412,0.1669274613562011,0.7777875596304066,3.2812690203628744e-4,0.053188478232359074,0.0017683738789969412,0.1669274613562011,White,White
NV,32,Alexis M. Hansen,Alexis,M.,Hansen,NA,100,1,0,0,NA,State House District 32,Humboldt,013,187474,male,0.85,1,0.7848873019263742,5.876338667091629e-4,0.08991581304205443,4.50631560817887e-4,0.12415861960404427,0.7848873019263742,5.876338667091629e-4,0.08991581304205443,4.50631560817887e-4,0.12415861960404427,White,White
NV,32,Arnold W. Thomas,Arnold,W.,Thomas,NA,200,0,0,0,NA,State House District 32,Humboldt,013,79879,male,0.99,2,0.899708971959337,0.024292254801065238,0.001956697035014599,0.0017029424380328965,0.07233913376655018,0.899708971959337,0.024292254801065238,0.001956697035014599,0.0017029424380328965,0.07233913376655018,White,White
NV,32,John C. Gerhardt,John,C.,Gerhardt,NA,300,0,0,0,No Political Party,State House District 32,Humboldt,013,2692560,male,1,0,0.9719002241174403,7.65541217947649e-5,0.009406938220239731,3.1501976567942897e-4,0.01830126377484575,0.9719002241174403,7.65541217947649e-5,0.009406938220239731,3.1501976567942897e-4,0.01830126377484575,White,White
NV,33,Bert K. Gurr,Bert,K.,Gurr,NA,100,1,0,0,NA,State House District 33,Elko,007,76503,male,0.99,1,0.9272152647183397,1.6632044578500764e-4,3.2946658103625323e-4,0.00197560538327612,0.07031334287156286,0.9272152647183397,1.6632044578500764e-4,3.2946658103625323e-4,0.00197560538327612,0.07031334287156286,White,White
NV,33,Darryl Baber,Darryl,NA,Baber,NA,300,0,0,0,Libertarian Party,State House District 33,Elko,007,53624,male,1,0,0.5710169657268611,0.08350632517221943,0.016950037024950827,0.007670079302771885,0.3208565927731967,0.5710169657268611,0.08350632517221943,0.016950037024950827,0.007670079302771885,0.3208565927731967,White,White
NV,34,Brandon Davis,Brandon,NA,Davis,NA,100,0,0,0,NA,State House District 34,Clark,003,350589,male,1,1,0.2008556254457638,0.5309121660568542,0.07252693333404232,0.016116468288207085,0.17958880687513265,0.2008556254457638,0.5309121660568542,0.07252693333404232,0.016116468288207085,0.17958880687513265,Black,Non-White
NV,34,Clem Ziroli III,Clem,NA,Ziroli,III,100,0,0,0,NA,State House District 34,Clark,003,11070,male,0.72,1,0.7928237752407772,0,0.0263577694809273,0.12353907087189586,0.057279384406399715,0.7928237752407772,0,0.0263577694809273,0.12353907087189586,0.057279384406399715,White,White
NV,34,Hanadi Nadeem,Hanadi,NA,Nadeem,NA,200,0,0,0,NA,State House District 34,Clark,003,11885,female,0.98,2,0.0011915364075190428,5.662025811355752e-4,0.001467209890946977,0.6729463669443505,0.32382868417604793,0.0011915364075190428,5.662025811355752e-4,0.001467209890946977,0.6729463669443505,0.32382868417604793,Asian,Non-White
NV,35,Rebecca Edgeworth,Rebecca,NA,Edgeworth,NA,100,0,0,0,NA,State House District 35,Clark,003,491422,female,1,1,0.7429064316250605,0.05939170232391728,0.07207969722642267,0.011606194159200268,0.11401597466539921,0.7429064316250605,0.05939170232391728,0.07207969722642267,0.011606194159200268,0.11401597466539921,White,White
NV,35,Sharifa Wahab,Sharifa,NA,Wahab,NA,200,0,0,0,NA,State House District 35,Clark,003,4750,female,0.98,2,0.0011500415257516044,0.038432807212764084,0.004842517164706237,0.6786276460393388,0.2769469880574394,0.0011500415257516044,0.038432807212764084,0.004842517164706237,0.6786276460393388,0.2769469880574394,Asian,Non-White
NV,36,Marlene Drake,Marlene,NA,Drake,NA,200,0,0,0,NA,State House District 36,Clark,003,166652,female,0.99,2,0.2937746895958973,0.1513655561858824,0.3880108706531098,0.017806672665939192,0.14904221089917125,0.2937746895958973,0.1513655561858824,0.3880108706531098,0.017806672665939192,0.14904221089917125,Hispanic,Non-White
NV,36,Gregory Hafen II,Gregory,NA,Hafen,II,100,1,0,0,NA,State House District 36,Clark,003,204650,male,1,1,0.7313776641458397,0.008086115206945485,0.09465168512635312,0.004676771848015334,0.16120776367284637,0.7313776641458397,0.008086115206945485,0.09465168512635312,0.004676771848015334,0.16120776367284637,White,White
NV,37,Shea Backus,Shea,NA,Backus,NA,200,1,0,0,NA,State House District 37,Clark,003,2926,female,0.53,2,0.6975242805261018,0.08841765917719914,0.02334914396286493,0.025003785149421406,0.16570513118441269,0.6975242805261018,0.08841765917719914,0.02334914396286493,0.025003785149421406,0.16570513118441269,White,White
NV,37,David Brog,David,NA,Brog,NA,100,0,0,0,NA,State House District 37,Clark,003,3489607,male,1,1,0.9471116395067908,0,0.029666117273154928,0.023222243220054326,0,0.9471116395067908,0,0.029666117273154928,0.023222243220054326,0,White,White
NV,38,Gregory S. Koenig,Gregory,S.,Koenig,NA,100,1,0,0,NA,State House District 38,Churchill,001,204650,male,1,1,0.9606363010991071,3.7120130277762e-4,7.036309258984675e-4,4.2795238613349416e-4,0.03786091428608333,0.9606363010991071,3.7120130277762e-4,7.036309258984675e-4,4.2795238613349416e-4,0.03786091428608333,White,White
NV,39,Ken Gray,Ken,NA,Gray,NA,100,1,0,0,NA,State House District 39,Douglas,005,337251,male,0.99,1,0.5505473954279314,0.009931167621273164,0.019147518237874635,0.04446417037200073,0.37590974834092,0.5505473954279314,0.009931167621273164,0.019147518237874635,0.04446417037200073,0.37590974834092,White,White
NV,39,Erich Obermayr,Erich,NA,Obermayr,NA,200,0,0,0,NA,State House District 39,Douglas,005,28460,male,0.99,2,0.6211734197862729,0.0038087577550814946,0.1656942327886201,0.00582159032930571,0.2035019993407198,0.6211734197862729,0.0038087577550814946,0.1656942327886201,0.00582159032930571,0.2035019993407198,White,White
NV,40,"Philip ""PK"" O'Neill",Philip,PK,O'Neill,NA,100,1,0,0,NA,State House District 40,Storey,029,259670,male,1,1,0.7988334505471534,5.603608114880626e-5,0,0.020225658593274545,0.18088485477842334,0.7988334505471534,5.603608114880626e-5,0,0.020225658593274545,0.18088485477842334,White,White
NV,40,Drew Ribar,Drew,NA,Ribar,NA,100,0,0,0,NA,State House District 40,Storey,029,27466,male,0.96,1,0.9685735356023901,0,0.008766949195732865,0.0014229399008269788,0.02123657530105005,0.9685735356023901,0,0.008766949195732865,0.0014229399008269788,0.02123657530105005,White,White
NV,40,Katherine Ramsey,Katherine,NA,Ramsey,NA,200,0,0,0,NA,State House District 40,Storey,029,280254,female,1,2,0.8289541388271083,0.0034405477506212296,0.03718760631103768,0.0030566403155671924,0.1273610667956655,0.8289541388271083,0.0034405477506212296,0.03718760631103768,0.0030566403155671924,0.1273610667956655,White,White
NV,41,Rafael Arroyo,Rafael,NA,Arroyo,NA,100,0,0,0,NA,State House District 41,Clark,003,636453,male,1,1,3.1461700286077074e-5,1.944694101095883e-5,0.999177019072988,3.9558919566070916e-4,3.7648309005437975e-4,3.1461700286077074e-5,1.944694101095883e-5,0.999177019072988,3.9558919566070916e-4,3.7648309005437975e-4,Hispanic,Non-White
NV,41,Guadalupe Reyes,Guadalupe,NA,Reyes,NA,100,0,0,0,NA,State House District 41,Clark,003,87831,female,0.86,1,2.8647024528907604e-5,2.680091953151962e-6,0.9960277751742626,0.0024448343366274736,0.0014960633726279562,2.8647024528907604e-5,2.680091953151962e-6,0.9960277751742626,0.0024448343366274736,0.0014960633726279562,Hispanic,Non-White
NV,41,Sandra Jauregui,Sandra,NA,Jauregui,NA,200,1,0,0,NA,State House District 41,Clark,003,1411970,female,0.99,2,0.0036731016029382,1.5792537900811393e-4,0.9935621922389127,6.800229623799838e-4,0.0019267578167609899,0.0036731016029382,1.5792537900811393e-4,0.9935621922389127,6.800229623799838e-4,0.0019267578167609899,Hispanic,Non-White
NV,42,Tracy Brown-May,Tracy,NA,Brown-May,NA,200,1,0,0,NA,State House District 42,Clark,003,71343,female,0.94,2,0.2730107979500855,0.5915804244307804,0.01847786020508907,0.014385239456758368,0.10254567795728663,0.2730107979500855,0.5915804244307804,0.01847786020508907,0.014385239456758368,0.10254567795728663,Black,Non-White
NV,42,Kevin L. Child,Kevin,L.,Child,NA,100,0,0,0,NA,State House District 42,Clark,003,1257153,male,1,1,0.8250246173437653,0.07024659713033522,0.041358751172637875,0.013095036372904498,0.05027499798035715,0.8250246173437653,0.07024659713033522,0.041358751172637875,0.013095036372904498,0.05027499798035715,White,White
NV,42,"Katrin ""Mrs. Fix It"" Ivanoff",Katrin,Mrs. Fix It,Ivanoff,NA,100,0,0,0,NA,State House District 42,Clark,003,58968,female,0.99,1,0.9867636573484381,0,0,0.013236342651561973,0,0.9867636573484381,0,0,0.013236342651561973,0,White,White
NV,42,Sayed Zaidi,Sayed,NA,Zaidi,NA,200,0,0,0,NA,State House District 42,Clark,003,115053,male,0.98,2,1.0061302076943186e-4,2.5933750136521042e-5,1.9205817610665204e-4,0.9715625585777901,0.028118836475197247,1.0061302076943186e-4,2.5933750136521042e-5,1.9205817610665204e-4,0.9715625585777901,0.028118836475197247,Asian,Non-White
MI,1,Tyrone Carter,Tyrone,NA,Carter,NA,200,1,0,0,NA,State House District 1,Wayne,163,33670,male,1,2,0.0032536589711416515,0.974933708099957,6.309150295167549e-4,2.6550864822888406e-4,0.020916209251155567,0.0032536589711416515,0.974933708099957,6.309150295167549e-4,2.6550864822888406e-4,0.020916209251155567,Black,Non-White
MI,1,Ziad Abdulmalik,Ziad,NA,Abdulmalik,NA,200,0,0,0,NA,State House District 1,Wayne,163,60781,male,0.96,2,0.0382567268319822,0.13835796847962348,0.0158711115685298,0.05180003124445979,0.7557141618754046,0.0382567268319822,0.13835796847962348,0.0158711115685298,0.05180003124445979,0.7557141618754046,Other,Non-White
MI,1,Valerie Whittaker,Valerie,NA,Whittaker,NA,100,0,0,0,NA,State House District 1,Wayne,163,263664,female,1,1,0.18663814981936927,0.7422611927632454,0.017402474931774575,0.002632411167972386,0.05106577131763824,0.18663814981936927,0.7422611927632454,0.017402474931774575,0.002632411167972386,0.05106577131763824,Black,Non-White
MI,2,Tullio Liberati Jr.,Tullio,NA,Liberati,Jr.,200,1,0,0,NA,State House District 2,Wayne,163,5994,male,0.99,2,0.8766679464152058,0,0.12333205358479411,0,0,0.8766679464152058,0,0.12333205358479411,0,0,White,White
MI,2,Frank Liberati,Frank,NA,Liberati,NA,200,0,1,0,NA,State House District 2,Wayne,163,679228,male,1,2,0.7658486016907206,0.008237061466551034,0.13319039075470335,0.0020174954413905944,0.0907064506466344,0.7658486016907206,0.008237061466551034,0.13319039075470335,0.0020174954413905944,0.0907064506466344,White,White
MI,2,Ronald Kokinda,Ronald,NA,Kokinda,NA,100,0,0,0,NA,State House District 2,Wayne,163,311164,male,1,1,0.9870555106225867,0,0.0013000999924684224,0,0.011644389384944864,0.9870555106225867,0,0.0013000999924684224,0,0.011644389384944864,White,White
MI,2,Mark DaSacco,Mark,NA,DaSacco,NA,300,0,0,0,Working Class Party,State House District 2,Wayne,163,1378167,male,1,0,0.3852526894150218,0.4817339722100623,0.025119401971418206,0.011211606959864477,0.0966823294436332,0.3852526894150218,0.4817339722100623,0.025119401971418206,0.011211606959864477,0.0966823294436332,Black,Non-White
MI,3,Alabas Farhat,Alabas,NA,Farhat,NA,200,1,0,0,NA,State House District 3,Wayne,163,68,male,0.88,2,9.370607801215777e-4,0.001156583732882171,3.2078934466665446e-4,0.8590080348500371,0.13857753129229247,9.370607801215777e-4,0.001156583732882171,3.2078934466665446e-4,0.8590080348500371,0.13857753129229247,Asian,Non-White
MI,3,Ziad Abdulmalik,Ziad,NA,Abdulmalik,NA,200,0,0,0,NA,State House District 3,Wayne,163,60781,male,0.96,2,0.0382567268319822,0.13835796847962348,0.0158711115685298,0.05180003124445979,0.7557141618754046,0.0382567268319822,0.13835796847962348,0.0158711115685298,0.05180003124445979,0.7557141618754046,Other,Non-White
MI,3,Gus Tarraf,Gus,NA,Tarraf,NA,200,0,0,0,NA,State House District 3,Wayne,163,30108,male,0.99,2,0.9153411569943939,0,0.08465884300560612,0,0,0.9153411569943939,0,0.08465884300560612,0,0,White,White
MI,3,Richard A Zeile,Richard,A,Zeile,NA,100,0,0,0,NA,State House District 3,Wayne,163,1163098,male,1,1,0.965408608794108,0.009333222659995597,0.0013243537106188657,0.0012343732992798138,0.02269944153599775,0.965408608794108,0.009333222659995597,0.0013243537106188657,0.0012343732992798138,0.02269944153599775,White,White
MI,3,Larry Betts,Larry,NA,Betts,NA,300,0,0,0,Working Class Party,State House District 3,Wayne,163,299788,male,1,0,0.1954614853631115,0.7666938793875723,0.0018400509400578412,9.900131825190462e-4,0.0350145711267393,0.1954614853631115,0.7666938793875723,0.0018400509400578412,9.900131825190462e-4,0.0350145711267393,Black,Non-White
MI,4,Karen Whitsett,Karen,NA,Whitsett,NA,200,1,0,0,NA,State House District 4,Wayne,163,967037,female,0.99,2,0.21339244883863914,0.7107301896763011,0.010396293765528553,0.002090586603352446,0.06339048111617876,0.21339244883863914,0.7107301896763011,0.010396293765528553,0.002090586603352446,0.06339048111617876,Black,Non-White
MI,4,Gus Tarraf,Gus,NA,Tarraf,NA,200,0,1,0,NA,State House District 4,Wayne,163,30108,male,0.99,2,0.9153411569943939,0,0.08465884300560612,0,0,0.9153411569943939,0,0.08465884300560612,0,0,White,White
MI,4,Tonya Wells,Tonya,NA,Wells,NA,100,0,0,1,NA,State House District 4,Wayne,163,60298,female,1,1,0.1582647995746231,0.810122492777124,8.432796658369417e-4,5.32069919524366e-4,0.030237358062891614,0.1582647995746231,0.810122492777124,8.432796658369417e-4,5.32069919524366e-4,0.030237358062891614,Black,Non-White
MI,5,Natalie Price,Natalie,NA,Price,NA,200,1,1,0,NA,State House District 5,Oakland,125,282584,female,1,2,0.5235365594918039,0.27288670608292787,0.048034628308225295,0.015573278414092513,0.1399688277029506,0.5235365594918039,0.27288670608292787,0.048034628308225295,0.015573278414092513,0.1399688277029506,White,White
MI,5,Crystal Bailey,Crystal,NA,Bailey,NA,200,0,0,0,NA,State House District 5,Oakland,125,179678,female,0.99,2,0.42242803097198345,0.46835174993446976,0.014511449332553376,0.010295598966353575,0.08441317079463978,0.42242803097198345,0.46835174993446976,0.014511449332553376,0.010295598966353575,0.08441317079463978,Black,Non-White
MI,5,Myya Jones,Myya,NA,Jones,NA,200,0,0,1,NA,State House District 5,Oakland,125,108,female,0.95,2,0.03584484094492956,0.9623576210227677,0.001797538032302774,0,0,0.03584484094492956,0.9623576210227677,0.001797538032302774,0,0,Black,Non-White
MI,5,Kevin Keys III,Kevin,NA,Keys,III,200,0,0,0,NA,State House District 5,Oakland,125,1257153,male,1,2,0.305318923148223,0.5322753686401193,0.016113406750305488,0.015328299021222281,0.13096400244012993,0.305318923148223,0.5322753686401193,0.016113406750305488,0.015328299021222281,0.13096400244012993,Black,Non-White
MI,5,Eric Love,Eric,NA,Love,NA,200,0,0,0,NA,State House District 5,Oakland,125,980705,male,1,2,0.30639833940632377,0.5491994412377504,0.01708397043905261,0.01625531748985629,0.11106293142701686,0.30639833940632377,0.5491994412377504,0.01708397043905261,0.01625531748985629,0.11106293142701686,Black,Non-White
MI,5,Regina Weiss,Regina,NA,Weiss,NA,200,1,0,0,NA,State House District 5,Oakland,125,206407,female,0.99,2,0.8925451706869661,0.01616851748128049,0.014305815806401386,0.020091960366474017,0.056888535658877956,0.8925451706869661,0.01616851748128049,0.014305815806401386,0.020091960366474017,0.056888535658877956,White,White
MI,5,Will Sears,Will,NA,Sears,NA,100,0,0,0,NA,State House District 5,Oakland,125,168243,male,0.99,1,0.5364149593878643,0.33548472350920333,0.010039584354892864,0.010529788654403197,0.1075309440936362,0.5364149593878643,0.33548472350920333,0.010039584354892864,0.010529788654403197,0.1075309440936362,White,White
MI,6,Natalie Price,Natalie,NA,Price,NA,200,1,0,0,NA,State House District 6,Oakland,125,282584,female,1,2,0.5235365594918039,0.27288670608292787,0.048034628308225295,0.015573278414092513,0.1399688277029506,0.5235365594918039,0.27288670608292787,0.048034628308225295,0.015573278414092513,0.1399688277029506,White,White
MI,6,Joseph R Fisher,Joseph,R,Fisher,NA,200,0,0,0,NA,State House District 6,Oakland,125,790654,male,0.99,2,0.9181887011803915,0.051675396264040434,0.0013270230950323358,0.002172787250511998,0.026636092210023676,0.9181887011803915,0.051675396264040434,0.0013270230950323358,0.002172787250511998,0.026636092210023676,White,White
MI,6,Eric Love,Eric,NA,Love,NA,200,0,1,0,NA,State House District 6,Oakland,125,980705,male,1,2,0.30639833940632377,0.5491994412377504,0.01708397043905261,0.01625531748985629,0.11106293142701686,0.30639833940632377,0.5491994412377504,0.01708397043905261,0.01625531748985629,0.11106293142701686,Black,Non-White
MI,6,Brent M Lamkin,Brent,M,Lamkin,NA,100,0,0,0,NA,State House District 6,Oakland,125,101316,male,1,1,0.9634292445864784,0.021000955453910515,2.3329755949760383e-4,6.726752936537143e-4,0.01466382710645971,0.9634292445864784,0.021000955453910515,2.3329755949760383e-4,6.726752936537143e-4,0.01466382710645971,White,White
MI,7,Abraham Aiyash,Abraham,NA,Aiyash,NA,200,1,1,0,NA,State House District 7,Wayne,163,135569,male,0.99,2,0.040378439647606644,0.6412716133812935,0.19176925048106844,0.02600318718457905,0.1005775093054524,0.040378439647606644,0.6412716133812935,0.19176925048106844,0.02600318718457905,0.1005775093054524,Black,Non-White
MI,7,Ernest T Little,Ernest,T,Little,NA,200,0,0,0,NA,State House District 7,Wayne,163,84170,male,0.99,2,0.24915120028857202,0.7302276868252059,3.0251062939692767e-4,7.146834614006108e-4,0.01960391879542452,0.24915120028857202,0.7302276868252059,3.0251062939692767e-4,7.146834614006108e-4,0.01960391879542452,Black,Non-White
MI,7,Tonya Myers Phillips,Tonya,Myers,Phillips,NA,200,0,0,0,NA,State House District 7,Wayne,163,60298,female,1,2,0.6900452525669171,0.30127631833257473,1.2141998965240787e-5,2.7446896516688335e-5,0.008638840205026307,0.6900452525669171,0.30127631833257473,1.2141998965240787e-5,2.7446896516688335e-5,0.008638840205026307,White,White
MI,7,Abraham D Shaw,Abraham,D,Shaw,NA,200,0,0,0,NA,State House District 7,Wayne,163,135569,male,0.99,2,0.1443494382746705,0.7737518515871438,0.01117015512968968,0.009492860779146678,0.06123569422934946,0.1443494382746705,0.7737518515871438,0.01117015512968968,0.009492860779146678,0.06123569422934946,Black,Non-White
MI,7,Barry L Altman,Barry,L,Altman,NA,100,0,0,0,NA,State House District 7,Wayne,163,180793,male,0.99,1,0.9188510047504342,0.0692494151082901,1.4188972651266212e-4,1.748581582047472e-4,0.011582832256558283,0.9188510047504342,0.0692494151082901,1.4188972651266212e-4,1.748581582047472e-4,0.011582832256558283,White,White
MI,7,Shelby Wininger,Shelby,NA,Wininger,NA,100,0,0,0,NA,State House District 7,Wayne,163,11836,female,0.91,1,0.9187157956708059,0.005311653312611532,0.0021816973705724558,9.450260083462173e-4,0.07284582763766387,0.9187157956708059,0.005311653312611532,0.0021816973705724558,9.450260083462173e-4,0.07284582763766387,White,White
MI,7,Linda Rayburn,Linda,NA,Rayburn,NA,300,0,0,0,Working Class Party,State House District 7,Wayne,163,951156,female,0.99,0,0.8183309846718974,0.10997553761416791,0.009962036629913183,0.005982015978347067,0.05574942510567444,0.8183309846718974,0.10997553761416791,0.009962036629913183,0.005982015978347067,0.05574942510567444,White,White
MI,8,LaTanya Garrett,LaTanya,NA,Garrett,NA,200,0,0,1,NA,State House District 8,Wayne,163,4554,female,1,2,0.001470562777679305,0.9784045745339612,2.453667878146755e-4,9.249945177327589e-5,0.01978699644877151,0.001470562777679305,0.9784045745339612,2.453667878146755e-4,9.249945177327589e-5,0.01978699644877151,Black,Non-White
